20 8 2012 16 43 37.000   40.000000  -110.000000  2.0000        165.688270           -19.652050      11 02 45.1847        19 39 07.3796         127.757229          11.026413    11810.305204
20 8 2012 16 44 37.000   40.000000  -110.000000  2.0000        166.663463           -20.369381      11 06 39.2311        20 22 09.7732         127.699097          10.039002    11935.145003
20 8 2012 16 45 37.000   40.000000  -110.000000  2.0000        167.636812           -21.077198      11 10 32.8349        21 04 37.9127         127.643196           9.061736    12058.747866
20 8 2012 16 46 37.000   40.000000  -110.000000  2.0000        168.608941           -21.775682      11 14 26.1459        21 46 32.4568         127.589221           8.094119    12181.097347
20 8 2012 16 47 37.000   40.000000  -110.000000  2.0000        169.580453           -22.465003      11 18 19.3088        22 27 54.0110         127.536889           7.135676    12302.178372
20 8 2012 16 48 37.000   40.000000  -110.000000  2.0000        170.551932           -23.145314      11 22 12.4637        23 08 43.1291         127.485931           6.185954    12421.977139
20 8 2012 16 49 37.000   40.000000  -110.000000  2.0000        171.523945           -23.816754      11 26 05.7468        23 49 00.3142         127.436095           5.244520    12540.481008
20 8 2012 16 50 37.000   40.000000  -110.000000  2.0000        172.497043           -24.479450      11 29 59.2903        24 28 46.0199         127.387144           4.310958    12657.678415
20 8 2012 16 51 37.000   40.000000  -110.000000  2.0000        173.471762           -25.133514      11 33 53.2230        25 08 00.6513         127.338849           3.384872    12773.558785
20 8 2012 16 52 37.000   40.000000  -110.000000  2.0000        174.448627           -25.779046      11 37 47.6705        25 46 44.5662         127.290997           2.465881    12888.112451
20 8 2012 16 53 37.000   40.000000  -110.000000  2.0000        175.428147           -26.416132      11 41 42.7554        26 24 58.0760         127.243382           1.553618    13001.330578
20 8 2012 16 54 37.000   40.000000  -110.000000  2.0000        176.410824           -27.044846      11 45 38.5977        27 02 41.4460         127.195805           0.647734    13113.205097
20 8 2012 16 55 20.146   40.000000  -110.000000  2.0000        177.119686           -27.491811      11 48 28.7246        27 29 30.5204         127.161512           0.000071    13192.818874
