20 8 2007 16 45 24.000  40.000000  -110.000000  2.0000         167.592353           -20.836162      11 10 22.1648        20 50 10.1829         126.947426           8.825804    12077.507371
20 8 2007 16 46 24.000  40.000000  -110.000000  2.0000         168.560715           -21.534198      11 14 14.5716        21 32 03.1137         126.901228           7.859828    12200.273241
20 8 2007 16 47 24.000  40.000000  -110.000000  2.0000         169.528396           -22.223094      11 18 06.8150        22 13 23.1380         126.856515           6.903035    12321.759035
20 8 2007 16 48 24.000  40.000000  -110.000000  2.0000         170.495976           -22.903004      11 21 59.0344        22 54 10.8156         126.813030           5.954968    12441.951201
20 8 2007 16 49 24.000  40.000000  -110.000000  2.0000         171.464021           -23.574071      11 25 51.3651        23 34 26.6555         126.770532           5.015194    12560.837347
20 8 2007 16 50 24.000  40.000000  -110.000000  2.0000         172.433078           -24.236422      11 29 43.9388        24 14 11.1174         126.728792           4.083295    12678.406144
20 8 2007 16 51 24.000  40.000000  -110.000000  2.0000         173.403681           -24.890170      11 33 36.8835        24 53 24.6125         126.687594           3.158874    12794.647242
20 8 2007 16 52 24.000  40.000000  -110.000000  2.0000         174.376350           -25.535418      11 37 30.3240        25 32 07.5047         126.646732           2.241548    12909.551193
20 8 2007 16 53 24.000  40.000000  -110.000000  2.0000         175.351592           -26.172253      11 41 24.3821        26 10 20.1115         126.606007           1.330951    13023.109373
20 8 2007 16 54 24.000  40.000000  -110.000000  2.0000         176.329904           -26.800751      11 45 19.1771        26 48 02.7049         126.565230           0.426732    13135.313917
20 8 2007 16 54 52.458  40.000000  -110.000000  2.0000         176.795124           -27.095947      11 47 10.8298        27 05 45.4089         126.545819          -0.000000    13188.056290
